25.039410,121.506676,籓,466920,2020-09-01T00:00:00+08:00,6.2550,260,1.70,26.90,0.98,999.70,19.50,3.80,310,2323,1.90,280,2307,0,34.20,1432,26.70,2336,5.90,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T00:10:00+08:00,6.2550,270,1.80,26.90,0.98,999.60,-99,3.80,310,2323,1.90,280,2307,0,26.90,0001,26.80,0002,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T00:20:00+08:00,6.2550,270,1.90,26.80,0.98,999.50,-99,3.80,310,2323,1.90,280,2307,0,26.90,0001,26.80,0002,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T00:30:00+08:00,6.2550,250,1.30,26.60,0.99,999.40,-99,3.80,310,2323,1.90,280,2307,0,26.90,0001,26.60,0030,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T00:40:00+08:00,6.2550,250,1.30,26.50,0.99,999.30,-99,3.80,310,2323,1.90,280,2307,0,26.90,0001,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T00:50:00+08:00,6.2550,240,1,26.60,0.99,999.10,-99,3.80,310,2323,1.90,280,2307,0,26.90,0001,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T01:00:00+08:00,6.2550,260,1.50,26.70,0.99,999.10,-99,3.40,270,0001,1.90,260,0019,0,26.90,0001,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T01:10:00+08:00,6.2550,270,1.60,27.10,0.99,999,-99,3.40,270,0001,1.90,260,0019,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T01:20:00+08:00,6.2550,250,1.50,26.90,0.99,998.90,-99,3.40,270,0001,1.90,260,0019,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T01:30:00+08:00,6.2550,250,1.40,26.90,0.99,998.80,0.50,3.40,270,0001,1.90,260,0019,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T01:40:00+08:00,6.2550,250,1,26.90,0.99,998.70,1,3.40,270,0001,1.90,260,0019,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T01:50:00+08:00,6.2550,250,1,26.90,0.99,998.50,1,3.40,270,0001,1.90,260,0019,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T02:00:00+08:00,6.2550,260,1.40,27,0.99,998.40,1,3.50,250,0157,1.90,270,0105,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T02:10:00+08:00,6.2550,250,1.10,26.90,0.99,998.30,2,3.50,250,0157,1.90,270,0105,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T02:20:00+08:00,6.2550,210,0.90,26.70,0.99,998.20,2.50,3.50,250,0157,1.90,270,0105,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T02:30:00+08:00,6.2550,230,0.70,26.70,0.99,998.10,2.50,3.50,250,0157,1.90,270,0105,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T02:40:00+08:00,6.2550,270,1.70,26.90,0.99,997.80,2.50,3.50,250,0157,1.90,270,0105,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T02:50:00+08:00,6.2550,280,2.10,27.10,0.99,997.70,2.50,3.50,250,0157,1.90,270,0105,0,27.10,0108,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
25.039410,121.506676,籓,466920,2020-09-01T03:00:00+08:00,6.2550,270,1.30,27,0.99,997.60,2.50,4.30,290,0241,2.10,280,0249,0,27.20,0253,26.40,0034,0,礚芠代,-99,籓カ,01,いタ跋,036
