"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunshineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1007.6","1011.7","1009.7","2023/10/01 23:35:00","1005.9","2023/10/01 16:25:00","28.0","32.3","2023/10/01 11:23:00","24.7","2023/10/01 01:50:00","23.9","79","65","2023/10/01 10:30:00","4.5","60","14.3","50","2023/10/01 19:33:00","0.0","0.0","0.0","--","0.0","--","9.8","83.1","20.13","27.0","5.8","8","2023/10/01 12:00:00","1.6","28.5","28.8","29.1","29.1","29.6","29.7","28.9"
"02","1009.2","1013.3","1011.0","2023/10/02 08:30:00","1007.3","2023/10/02 15:30:00","27.0","31.2","2023/10/02 13:53:00","24.9","2023/10/02 23:46:00","20.5","68","54","2023/10/02 11:53:00","5.4","50","14.6","80","2023/10/02 16:35:00","0.0","0.0","0.0","--","0.0","--","10.7","90.8","21.54","26.8","7.2","9","2023/10/02 12:00:00","0.0","27.6","28.0","28.4","28.7","29.3","29.5","28.9"
"03","1007.5","1011.6","1009.7","2023/10/03 00:01:00","1004.9","2023/10/03 15:39:00","27.2","32.2","2023/10/03 13:28:00","24.1","2023/10/03 05:32:00","21.2","70","52","2023/10/03 12:43:00","3.5","60","10.0","20","2023/10/03 00:09:00","0.0","0.0","0.0","--","0.0","--","10.6","90.2","21.59","30.4","4.5","9","2023/10/03 12:00:00","0.0","27.9","27.8","28.2","28.4","28.9","29.3","28.9"
"04","1005.2","1009.3","1007.5","2023/10/04 00:19:00","1002.7","2023/10/04 14:16:00","27.9","33.1","2023/10/04 14:05:00","24.6","2023/10/04 05:50:00","22.9","74","58","2023/10/04 13:51:00","3.3","60","12.0","60","2023/10/04 22:39:00","0.0","0.0","0.0","--","0.0","--","7.8","66.5","18.96","21.8","7.1","8","2023/10/04 13:00:00","2.2","28.5","28.3","28.6","28.6","29.1","29.4","28.8"
"05","1003.4","1007.5","1006.2","2023/10/05 23:46:00","1001.3","2023/10/05 14:43:00","26.8","28.9","2023/10/05 09:56:00","24.5","2023/10/05 23:49:00","20.3","68","61","2023/10/05 09:44:00","5.8","20","19.4","20","2023/10/05 22:52:00","T","0.1","T","2023/10/05 22:37:00","T","2023/10/05 22:37:00","0.2","1.7","4.43","27.8","-2.2","4","2023/10/05 10:00:00","10.0","26.8","27.8","28.2","28.5","29.0","29.3","28.8"
"06","1007.3","1011.5","1009.1","2023/10/06 21:29:00","1005.2","2023/10/06 00:51:00","23.9","26.6","2023/10/06 12:12:00","22.2","2023/10/06 04:50:00","19.5","77","68","2023/10/06 12:00:00","7.4","50","21.3","30","2023/10/06 00:08:00","T","0.8","T","2023/10/06 01:41:00","T","2023/10/06 01:41:00","0.3","2.6","7.81","33.6","-4.3","7","2023/10/06 13:00:00","10.0","24.7","26.2","26.7","27.2","28.0","28.6","28.7"
"07","1009.1","1013.3","1011.3","2023/10/07 23:06:00","1007.3","2023/10/07 03:55:00","22.9","24.9","2023/10/07 10:58:00","21.4","2023/10/07 20:21:00","20.8","89","78","2023/10/07 04:51:00","5.5","60","16.3","40","2023/10/07 04:13:00","5.0","7.7","1.0","2023/10/07 14:59:00","2.5","2023/10/07 14:10:00","0.0","0.0","5.16","24.2","-1.5","4","2023/10/07 12:00:00","10.0","24.1","25.7","26.0","26.5","27.3","28.0","28.5"
"08","1012.0","1016.2","1014.1","2023/10/08 22:14:00","1010.2","2023/10/08 02:58:00","23.3","26.6","2023/10/08 12:35:00","21.5","2023/10/08 01:32:00","20.8","86","77","2023/10/08 12:36:00","4.9","50","12.3","50","2023/10/08 07:40:00","T","0.2","T","2023/10/08 00:25:00","T","2023/10/08 00:25:00","0.2","1.7","9.35","32.4","-1.2","6","2023/10/08 13:00:00","10.0","23.5","25.1","25.3","25.8","26.6","27.4","28.2"
"09","1013.7","1017.9","1015.8","2023/10/09 20:17:00","1011.9","2023/10/09 04:36:00","23.3","26.2","2023/10/09 13:11:00","21.7","2023/10/09 08:41:00","20.9","87","80","2023/10/09 20:20:00","4.2","50","12.2","40","2023/10/09 06:35:00","3.5","2.6","1.0","2023/10/09 08:28:00","2.5","2023/10/09 08:06:00","0.6","5.2","8.81","14.8","-2.2","7","2023/10/09 13:00:00","10.0","23.7","25.1","25.3","25.7","26.4","27.1","28.0"
