"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1010.9","1014.2","1012.3","2023/05/10 08:00:00","1009.4","2023/05/10 16:37:00","22.5","27.1","2023/05/10 13:26:00","19.7","2023/05/10 03:27:00","15.8","66","49","2023/05/10 12:57:00","2.3","20","8.5","350","2023/05/10 11:43:00","0.0","0.0","0.0","--","0.0","--","9.3","70.3","25.56","23.0","7.6","11","2023/05/10 12:00:00","3.4","22.2","22.4","22.3","22.2","22.3","22.4","23.5"
"11","1011.2","1014.5","1012.6","2023/05/11 07:44:00","1010.1","2023/05/11 02:21:00","23.8","28.2","2023/05/11 13:37:00","20.5","2023/05/11 00:36:00","19.4","77","58","2023/05/11 11:56:00","1.1","20","6.8","350","2023/05/11 14:50:00","0.0","0.0","0.0","--","0.0","--","1.6","12.1","16.04","8.8","0.9","8","2023/05/11 11:00:00","9.2","22.7","23.3","23.2","22.9","22.8","22.8","23.3"
"12","1011.0","1014.4","1012.3","2023/05/12 07:56:00","1009.5","2023/05/12 16:20:00","23.4","26.0","2023/05/12 10:29:00","21.2","2023/05/12 03:45:00","21.1","87","75","2023/05/12 10:27:00","1.1","360","5.4","350","2023/05/12 14:03:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","9.55","9.6","-2.1","5","2023/05/12 12:00:00","10.0","22.7","23.5","23.5","23.3","23.1","23.1","23.4"
"13","1010.0","1013.4","1012.0","2023/05/13 08:54:00","1008.3","2023/05/13 16:31:00","23.3","25.3","2023/05/13 10:23:00","22.2","2023/05/13 04:39:00","19.9","82","69","2023/05/13 16:18:00","1.3","30","5.2","70","2023/05/13 11:58:00","T","0.1","T","2023/05/13 01:10:00","T","2023/05/13 01:10:00","0.1","0.8","7.78","8.0","2.5","4","2023/05/13 11:00:00","10.0","22.2","23.3","23.5","23.2","23.1","23.2","23.4"
"14","1007.7","1011.1","1009.3","2023/05/14 08:08:00","1005.9","2023/05/14 16:48:00","23.7","25.9","2023/05/14 14:15:00","22.4","2023/05/14 02:16:00","18.9","75","57","2023/05/14 14:26:00","1.0","80","5.5","360","2023/05/14 17:20:00","T","0.5","T","2023/05/14 18:20:00","T","2023/05/14 18:20:00","0.0","0.0","6.56","9.0","-1.5","4","2023/05/14 12:00:00","10.0","21.9","23.0","23.1","22.9","22.9","23.0","23.5"
"15","1007.2","1010.5","1008.6","2023/05/15 08:08:00","1005.5","2023/05/15 15:46:00","24.4","27.8","2023/05/15 12:09:00","21.4","2023/05/15 04:32:00","18.5","70","49","2023/05/15 19:12:00","1.1","80","4.7","290","2023/05/15 12:18:00","0.0","0.0","0.0","--","0.0","--","0.8","6.0","14.06","12.0","3.2","7","2023/05/15 13:00:00","9.4","22.5","23.3","23.3","23.0","22.9","22.9","23.4"
"16","1006.8","1010.1","1008.2","2023/05/16 08:16:00","1005.3","2023/05/16 15:48:00","25.2","29.0","2023/05/16 14:07:00","21.4","2023/05/16 04:56:00","19.5","72","45","2023/05/16 13:23:00","1.1","300","6.1","280","2023/05/16 12:45:00","0.0","0.0","0.0","--","0.0","--","8.9","66.8","23.81","14.2","5.9","10","2023/05/16 13:00:00","5.4","24.2","24.3","24.1","23.7","23.3","23.3","23.5"
"17","1005.5","1008.8","1007.1","2023/05/17 08:25:00","1003.7","2023/05/17 16:44:00","27.1","32.4","2023/05/17 12:51:00","22.5","2023/05/17 04:58:00","21.0","71","51","2023/05/17 08:55:00","1.2","290","6.2","300","2023/05/17 13:54:00","0.0","0.0","0.0","--","0.0","--","8.7","65.2","24.77","11.2","-5.2","10","2023/05/17 13:00:00","3.0","26.1","25.4","25.1","24.6","24.1","24.0","23.7"
"18","1002.8","1006.1","1004.2","2023/05/18 23:25:00","1001.3","2023/05/18 15:29:00","29.1","33.2","2023/05/18 11:06:00","24.9","2023/05/18 06:05:00","23.9","74","56","2023/05/18 10:45:00","1.5","240","12.0","240","2023/05/18 10:59:00","6.0","1.5","2.5","2023/05/18 04:46:00","5.5","2023/05/18 04:24:00","7.9","59.1","22.18","15.0","/","11","2023/05/18 12:00:00","6.0","25.9","26.2","26.1","25.5","24.9","24.8","24.0"
"19","1005.9","1009.3","1008.2","2023/05/19 22:45:00","1002.3","2023/05/19 01:24:00","23.8","27.1","2023/05/19 00:25:00","22.7","2023/05/19 05:08:00","23.3","97","90","2023/05/19 14:55:00","1.4","110","11.8","340","2023/05/19 01:54:00","249.0","10.8","19.0","2023/05/19 01:44:00","76.0","2023/05/19 01:41:00","0.0","0.0","2.29","13.6","-0.5","2","2023/05/19 14:00:00","9.8","22.5","23.7","24.0","23.9","24.2","24.7","24.5"
"20","1007.0","1010.3","1008.2","2023/05/20 22:10:00","1005.7","2023/05/20 16:29:00","25.1","28.1","2023/05/20 16:18:00","22.7","2023/05/20 00:29:00","23.6","92","81","2023/05/20 15:38:00","0.7","80","4.3","260","2023/05/20 12:25:00","0.5","1.2","0.5","2023/05/20 06:26:00","0.5","2023/05/20 06:26:00","0.0","0.0","9.48","9.6","-1.4","4","2023/05/20 13:00:00","9.6","23.8","24.4","24.4","23.9","23.9","24.0","24.4"
"21","1006.2","1009.5","1007.8","2023/05/21 00:01:00","1004.5","2023/05/21 17:33:00","27.3","30.7","2023/05/21 12:35:00","24.5","2023/05/21 05:30:00","24.3","84","71","2023/05/21 14:54:00","1.2","280","9.6","270","2023/05/21 13:59:00","T","0.6","T","2023/05/21 06:01:00","T","2023/05/21 06:01:00","1.4","10.4","12.84","8.8","3.7","7","2023/05/21 13:00:00","8.6","25.0","25.4","25.2","24.6","24.4","24.3","24.3"
"22","1003.6","1007.0","1007.7","2023/05/22 23:32:00","1002.0","2023/05/22 15:56:00","28.5","33.4","2023/05/22 13:00:00","20.6","2023/05/22 23:18:00","23.3","75","58","2023/05/22 10:33:00","2.0","270","16.4","10","2023/05/22 21:49:00","62.0","2.9","9.0","2023/05/22 22:17:00","38.0","2023/05/22 22:12:00","3.6","26.8","16.40","29.0","-5.5","11","2023/05/22 13:00:00","8.4","25.8","26.1","25.8","25.0","24.8","24.7","24.4"
"23","1008.0","1011.4","1009.1","2023/05/23 10:25:00","1005.8","2023/05/23 03:05:00","21.9","24.7","2023/05/23 14:33:00","20.1","2023/05/23 05:17:00","18.2","80","65","2023/05/23 14:35:00","2.2","40","8.9","80","2023/05/23 12:53:00","8.0","3.7","3.0","2023/05/23 05:01:00","5.0","2023/05/23 04:48:00","1.2","8.9","12.80","7.2","-3.1","7","2023/05/23 12:00:00","10.0","21.3","23.2","23.5","23.4","24.1","24.4","24.4"
"24","1007.9","1011.2","1009.5","2023/05/24 21:27:00","1007.1","2023/05/24 02:19:00","23.4","26.3","2023/05/24 14:20:00","20.9","2023/05/24 03:07:00","20.0","82","68","2023/05/24 09:47:00","1.0","300","5.1","290","2023/05/24 12:11:00","10.0","1.5","5.0","2023/05/24 17:22:00","10.0","2023/05/24 17:22:00","1.6","11.9","11.94","11.6","-1.0","7","2023/05/24 11:00:00","7.6","23.0","23.5","23.5","23.2","23.6","23.8","24.4"
"25","1009.6","1013.0","1011.2","2023/05/25 08:21:00","1008.0","2023/05/25 17:04:00","25.8","29.1","2023/05/25 16:20:00","22.8","2023/05/25 01:37:00","23.4","87","68","2023/05/25 17:07:00","0.8","60","5.1","10","2023/05/25 12:27:00","T","0.1","T","2023/05/25 00:37:00","T","2023/05/25 00:37:00","3.1","23.0","16.98","11.2","3.8","10","2023/05/25 12:00:00","7.6","24.3","24.9","24.7","23.9","23.9","23.9","24.3"
"26","1009.3","1012.6","1011.4","2023/05/26 09:32:00","1007.9","2023/05/26 16:47:00","27.1","30.4","2023/05/26 13:10:00","23.5","2023/05/26 05:06:00","23.9","83","67","2023/05/26 15:03:00","1.1","310","5.8","290","2023/05/26 11:34:00","0.0","0.0","0.0","--","0.0","--","9.8","72.7","24.96","10.0","4.7","10","2023/05/26 13:00:00","3.8","26.0","26.2","25.9","24.8","24.7","24.6","24.3"
"27","1007.3","1010.6","1008.8","2023/05/27 07:47:00","1006.0","2023/05/27 16:00:00","27.6","31.1","2023/05/27 16:28:00","24.2","2023/05/27 23:26:00","23.0","77","53","2023/05/27 17:36:00","1.2","320","7.5","290","2023/05/27 13:45:00","0.0","0.0","0.0","--","0.0","--","7.0","51.9","23.43","13.4","5.7","10","2023/05/27 13:00:00","5.4","26.7","27.0","26.7","25.7","25.6","25.3","24.6"
"28","1005.2","1008.5","1007.1","2023/05/28 06:44:00","1003.0","2023/05/28 16:25:00","27.8","31.6","2023/05/28 14:12:00","23.1","2023/05/28 01:01:00","23.0","75","62","2023/05/28 12:23:00","1.2","300","6.4","300","2023/05/28 12:19:00","0.0","0.0","0.0","--","0.0","--","9.5","70.4","25.67","18.4","5.2","10","2023/05/28 13:00:00","4.0","27.1","26.9","26.7","25.8","25.9","25.7","25.0"
"29","1001.5","1004.8","1004.1","2023/05/29 00:01:00","998.7","2023/05/29 14:51:00","29.9","35.5","2023/05/29 14:52:00","24.6","2023/05/29 05:22:00","22.5","66","42","2023/05/29 15:05:00","2.3","40","13.9","20","2023/05/29 15:43:00","0.0","0.0","0.0","--","0.0","--","11.6","85.9","28.85","19.2","9.2","12","2023/05/29 12:00:00","2.6","27.6","27.5","27.3","26.3","26.4","26.2","25.3"
"30","998.7","1002.0","1000.9","2023/05/30 00:01:00","996.7","2023/05/30 16:59:00","29.4","32.7","2023/05/30 10:58:00","27.3","2023/05/30 02:04:00","24.3","74","60","2023/05/30 10:51:00","3.8","20","13.6","60","2023/05/30 09:48:00","0.0","0.0","0.0","--","0.0","--","11.5","85.1","28.31","20.0","-5.9","12","2023/05/30 12:00:00","1.8","28.2","27.7","27.6","26.7","26.7","26.5","25.6"
"31","996.9","1000.2","998.5","2023/05/31 20:37:00","995.4","2023/05/31 03:27:00","26.4","28.5","2023/05/31 10:43:00","23.7","2023/05/31 20:46:00","25.1","92","83","2023/05/31 00:08:00","3.4","30","14.9","60","2023/05/31 10:57:00","42.0","7.8","6.5","2023/05/31 11:43:00","22.0","2023/05/31 11:20:00","1.0","7.4","9.03","9.2","-0.9","6","2023/05/31 11:00:00","8.8","25.0","26.6","26.8","26.3","26.6","26.6","25.9"
