"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1011.3","1016.8","1012.9","2023/11/10 08:58:00","1009.3","2023/11/10 14:46:00","26.2","32.9","2023/11/10 12:43:00","21.6","2023/11/10 06:19:00","22.3","81","48","2023/11/10 13:03:00","1.6","330","8.0","340","2023/11/10 15:25:00","0.0","0.0","0.0","--","0.0","--","9.8","89.8","16.37","21.0","4.5","5","2023/11/10 12:00:00","3.4","26.3","28.4","28.4","28.6","28.5","28.7","29.4"
"11","1011.9","1017.5","1013.5","2023/11/11 21:42:00","1009.7","2023/11/11 14:39:00","24.8","30.4","2023/11/11 12:39:00","21.3","2023/11/11 06:09:00","21.2","82","58","2023/11/11 11:18:00","1.7","320","7.2","330","2023/11/11 13:36:00","0.0","0.0","0.0","--","0.0","--","9.9","90.8","18.24","44.0","3.7","5","2023/11/11 12:00:00","1.0","24.0","28.2","28.3","28.7","28.8","28.9","29.5"
"12","1013.4","1019.1","1015.3","2023/11/12 23:55:00","1011.4","2023/11/12 15:11:00","23.1","26.4","2023/11/12 10:40:00","20.5","2023/11/12 04:28:00","19.3","80","68","2023/11/12 13:07:00","2.0","340","8.3","340","2023/11/12 13:33:00","0.0","0.0","0.0","--","0.0","--","1.0","9.2","9.17","58.0","3.6","3","2023/11/12 11:00:00","8.0","22.7","26.3","26.8","27.9","28.3","28.8","29.5"
"13","1015.6","1021.2","1017.6","2023/11/13 22:28:00","1013.6","2023/11/13 14:31:00","21.4","25.0","2023/11/13 11:13:00","19.4","2023/11/13 22:27:00","15.5","69","58","2023/11/13 11:39:00","2.5","340","7.8","360","2023/11/13 09:40:00","0.0","0.0","0.0","--","0.0","--","1.7","15.6","11.33","55.0","5.5","5","2023/11/13 12:00:00","8.2","21.0","25.4","25.9","27.0","27.5","28.3","29.5"
"14","1016.1","1021.8","1018.4","2023/11/14 09:20:00","1014.3","2023/11/14 13:58:00","21.0","25.6","2023/11/14 13:03:00","18.8","2023/11/14 01:57:00","16.4","76","60","2023/11/14 12:35:00","1.1","340","5.2","340","2023/11/14 15:03:00","0.0","0.0","0.0","--","0.0","--","1.0","9.2","8.37","26.0","2.0","4","2023/11/14 13:00:00","9.0","21.6","24.5","25.0","26.1","26.8","27.8","29.4"
"15","1015.2","1020.8","1017.4","2023/11/15 08:42:00","1012.6","2023/11/15 14:42:00","23.3","29.8","2023/11/15 13:47:00","18.5","2023/11/15 03:08:00","19.0","79","50","2023/11/15 13:48:00","1.3","320","6.5","320","2023/11/15 13:57:00","0.0","0.0","0.0","--","0.0","--","8.1","74.8","16.35","25.0","3.1","5","2023/11/15 13:00:00","2.4","26.0","25.7","25.8","26.2","26.5","27.4","29.2"
"16","1016.2","1021.9","1018.0","2023/11/16 08:33:00","1014.4","2023/11/16 14:12:00","23.0","27.9","2023/11/16 11:35:00","18.8","2023/11/16 23:54:00","19.2","79","59","2023/11/16 11:55:00","2.6","360","10.7","20","2023/11/16 17:27:00","T","0.1","T","2023/11/16 09:28:00","T","2023/11/16 09:28:00","2.7","25.0","10.90","27.0","-4.0","4","2023/11/16 12:00:00","7.0","26.0","25.7","26.0","26.7","27.0","27.6","29.1"
"17","1016.3","1022.1","1018.1","2023/11/17 08:39:00","1014.5","2023/11/17 13:56:00","18.5","23.9","2023/11/17 13:24:00","13.3","2023/11/17 22:41:00","10.5","61","39","2023/11/17 15:21:00","3.0","360","11.0","360","2023/11/17 01:45:00","0.0","0.0","0.0","--","0.0","--","7.7","71.3","16.92","34.0","4.6","5","2023/11/17 12:00:00","3.2","23.2","23.8","24.1","25.6","26.2","27.3","29.0"
"18","1016.0","1021.8","1018.3","2023/11/18 08:25:00","1013.3","2023/11/18 14:57:00","17.3","24.3","2023/11/18 13:22:00","12.5","2023/11/18 01:34:00","8.3","59","32","2023/11/18 11:15:00","1.6","350","7.3","320","2023/11/18 12:13:00","0.0","0.0","0.0","--","0.0","--","9.6","89.0","18.48","42.0","4.1","5","2023/11/18 12:00:00","0.0","22.1","22.5","22.8","24.2","25.1","26.6","28.9"
"19","1014.5","1020.2","1016.6","2023/11/19 00:01:00","1011.9","2023/11/19 15:14:00","18.4","25.8","2023/11/19 13:57:00","11.7","2023/11/19 05:56:00","12.7","72","40","2023/11/19 13:58:00","1.2","340","6.9","330","2023/11/19 15:30:00","0.0","0.0","0.0","--","0.0","--","9.7","90.1","17.29","30.0","3.8","4","2023/11/19 13:00:00","1.0","22.4","22.4","22.6","23.8","24.6","26.1","28.7"
"20","1012.9","1018.6","1014.4","2023/11/20 08:30:00","1011.0","2023/11/20 14:41:00","20.3","26.5","2023/11/20 12:32:00","15.3","2023/11/20 03:59:00","14.9","74","44","2023/11/20 12:35:00","1.0","200","5.5","330","2023/11/20 14:57:00","0.0","0.0","0.0","--","0.0","--","6.4","59.5","14.75","28.0","2.7","4","2023/11/20 13:00:00","4.8","23.1","23.5","23.6","24.3","24.8","25.9","28.5"
"21","1011.5","1017.2","1013.8","2023/11/21 07:54:00","1009.0","2023/11/21 15:32:00","20.9","27.7","2023/11/21 12:24:00","15.6","2023/11/21 06:34:00","15.8","76","38","2023/11/21 13:59:00","1.2","140","8.4","310","2023/11/21 14:26:00","0.0","0.0","0.0","--","0.0","--","9.7","90.3","17.28","35.0","3.7","4","2023/11/21 13:00:00","1.0","23.9","23.9","24.0","24.7","25.1","26.0","28.3"
"22","1010.3","1016.0","1012.5","2023/11/22 09:04:00","1008.3","2023/11/22 14:04:00","21.1","28.4","2023/11/22 13:51:00","14.8","2023/11/22 06:34:00","16.0","76","42","2023/11/22 12:53:00","1.0","320","6.2","300","2023/11/22 14:25:00","0.0","0.0","0.0","--","0.0","--","9.8","91.4","16.70","32.0","3.1","4","2023/11/22 13:00:00","0.0","23.8","23.9","24.0","24.7","25.1","26.0","28.2"
"23","1010.6","1016.2","1012.3","2023/11/23 09:11:00","1009.2","2023/11/23 14:42:00","21.5","28.4","2023/11/23 12:21:00","15.9","2023/11/23 04:20:00","15.5","72","35","2023/11/23 12:15:00","1.6","330","8.3","320","2023/11/23 13:16:00","0.0","0.0","0.0","--","0.0","--","9.8","91.5","16.99","34.0","3.0","4","2023/11/23 13:00:00","1.6","24.0","24.1","24.2","24.9","25.3","26.0","28.1"
"24","1013.0","1018.7","1014.8","2023/11/24 22:49:00","1010.9","2023/11/24 03:10:00","20.5","27.8","2023/11/24 13:43:00","15.4","2023/11/24 05:43:00","15.4","75","45","2023/11/24 13:09:00","1.3","340","8.3","330","2023/11/24 14:02:00","0.0","0.0","0.0","--","0.0","--","9.6","89.7","15.82","24.0","3.7","4","2023/11/24 13:00:00","0.0","23.7","24.0","24.1","24.8","25.3","26.0","28.0"
"25","1014.3","1020.0","1016.2","2023/11/25 09:01:00","1012.3","2023/11/25 14:47:00","20.6","27.4","2023/11/25 14:43:00","15.3","2023/11/25 03:16:00","16.0","77","47","2023/11/25 14:18:00","1.0","330","6.4","340","2023/11/25 16:06:00","0.0","0.0","0.0","--","0.0","--","9.0","84.2","14.36","18.6","2.3","4","2023/11/25 12:00:00","1.2","23.3","23.7","23.9","24.6","25.1","26.0","28.0"
"26","1013.2","1018.9","1015.3","2023/11/26 08:10:00","1010.5","2023/11/26 15:02:00","21.4","26.0","2023/11/26 14:59:00","17.5","2023/11/26 06:17:00","17.4","79","58","2023/11/26 13:27:00","1.4","340","7.4","320","2023/11/26 11:49:00","0.0","0.0","0.0","--","0.0","--","8.9","83.4","15.78","32.0","4.0","4","2023/11/26 13:00:00","2.2","24.5","24.6","24.7","25.2","25.4","26.0","27.9"
"27","1011.5","1017.2","1013.0","2023/11/27 08:48:00","1010.1","2023/11/27 14:46:00","21.6","28.4","2023/11/27 13:43:00","17.1","2023/11/27 04:39:00","17.1","78","53","2023/11/27 12:30:00","1.4","330","7.3","320","2023/11/27 15:20:00","0.0","0.0","0.0","--","0.0","--","8.2","76.9","15.42","24.6","3.6","4","2023/11/27 13:00:00","2.6","24.3","24.5","24.7","25.3","25.6","26.1","27.9"
"28","1012.1","1017.7","1014.1","2023/11/28 09:04:00","1010.0","2023/11/28 14:29:00","22.5","29.6","2023/11/28 14:09:00","16.3","2023/11/28 06:17:00","16.8","73","43","2023/11/28 13:06:00","0.9","190","5.7","250","2023/11/28 16:05:00","0.0","0.0","0.0","--","0.0","--","9.4","88.2","15.15","25.4","3.5","5","2023/11/28 13:00:00","2.6","24.9","24.8","24.8","25.3","25.6","26.1","27.8"
"29","1013.3","1018.9","1015.0","2023/11/29 21:30:00","1011.6","2023/11/29 15:00:00","24.3","28.2","2023/11/29 13:54:00","21.3","2023/11/29 05:58:00","18.8","73","50","2023/11/29 15:10:00","1.7","350","8.3","360","2023/11/29 15:38:00","T","0.5","T","2023/11/29 13:04:00","T","2023/11/29 13:04:00","1.2","11.3","8.12","18.8","-2.5","3","2023/11/29 12:00:00","8.8","25.1","25.2","25.4","25.9","26.1","26.4","27.8"
"30","1013.9","1019.5","1015.4","2023/11/30 21:40:00","1011.6","2023/11/30 14:08:00","22.8","27.5","2023/11/30 12:48:00","20.5","2023/11/30 23:14:00","18.5","77","60","2023/11/30 12:48:00","1.8","330","7.1","340","2023/11/30 13:52:00","T","0.5","T","2023/11/30 10:07:00","T","2023/11/30 10:07:00","1.3","12.2","9.02","33.0","-3.5","4","2023/11/30 13:00:00","9.2","24.5","25.0","25.2","25.8","26.0","26.4","27.8"
