"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunshineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1014.0","1015.1","1016.9","2023/05/01 21:26:00","1011.6","2023/05/01 03:09:00","24.1","27.3","2023/05/01 10:40:00","22.4","2023/05/01 04:26:00","18.1","70","62","2023/05/01 10:40:00","2.0","340","11.6","50","2023/05/01 14:06:00","0.0","0.0","0.0","--","0.0","--","0.9","6.9","13.56","28.2","4.1","10","2023/05/01 11:00:00","9.4","24.9","25.5","25.2","25.8","27.0","25.7","25.3"
"02","1014.9","1016.0","1016.4","2023/05/02 08:36:00","1013.1","2023/05/02 15:52:00","25.8","29.2","2023/05/02 14:11:00","22.1","2023/05/02 05:06:00","20.4","72","59","2023/05/02 09:47:00","1.7","80","7.4","80","2023/05/02 12:36:00","0.0","0.0","0.0","--","0.0","--","7.7","59.3","25.38","34.0","5.7","12","2023/05/02 12:00:00","6.0","26.9","25.8","25.2","25.8","26.8","25.6","25.3"
"03","1014.1","1015.2","1015.7","2023/05/03 00:01:00","1012.3","2023/05/03 16:05:00","26.9","30.9","2023/05/03 12:31:00","24.0","2023/05/03 05:46:00","22.9","79","63","2023/05/03 12:51:00","1.2","320","5.5","130","2023/05/03 11:25:00","1.5","0.9","0.5","2023/05/03 16:33:00","0.5","2023/05/03 16:33:00","8.9","67.8","25.49","37.0","-4.8","14","2023/05/03 12:00:00","7.0","28.3","27.0","26.3","26.8","27.6","26.0","25.4"
"04","1010.5","1011.6","1013.6","2023/05/04 00:01:00","1008.2","2023/05/04 16:45:00","27.3","30.9","2023/05/04 13:20:00","24.1","2023/05/04 05:02:00","22.8","77","63","2023/05/04 08:04:00","1.4","320","5.0","180","2023/05/04 14:36:00","0.0","0.0","0.0","--","0.0","--","10.4","79.9","27.60","30.4","5.7","13","2023/05/04 12:00:00","2.6","28.2","27.4","26.8","27.3","28.2","26.4","25.5"
"05","1006.2","1007.3","1008.7","2023/05/05 00:01:00","1003.5","2023/05/05 15:46:00","27.8","31.4","2023/05/05 10:17:00","24.5","2023/05/05 03:59:00","23.4","77","59","2023/05/05 07:39:00","1.9","180","7.8","160","2023/05/05 11:22:00","0.0","0.0","0.0","--","0.0","--","6.7","51.4","22.32","26.2","5.0","13","2023/05/05 12:00:00","4.8","28.4","27.7","27.1","27.7","28.5","26.8","25.7"
"06","1003.6","1004.7","1005.5","2023/05/06 00:01:00","1000.5","2023/05/06 16:16:00","28.6","31.6","2023/05/06 11:58:00","25.6","2023/05/06 05:30:00","24.4","78","65","2023/05/06 08:24:00","1.9","210","11.3","210","2023/05/06 16:14:00","0.0","0.0","0.0","--","0.0","--","9.2","70.5","23.57","29.0","5.2","12","2023/05/06 12:00:00","6.6","28.8","28.2","27.5","28.1","28.9","27.1","25.9"
"07","1004.4","1005.5","1009.2","2023/05/07 23:59:59","1001.4","2023/05/07 13:47:00","27.2","30.0","2023/05/07 15:53:00","23.2","2023/05/07 23:51:00","23.7","81","65","2023/05/07 16:02:00","1.9","50","11.6","50","2023/05/07 20:35:00","2.5","1.9","1.0","2023/05/07 23:32:00","2.5","2023/05/07 23:18:00","1.2","9.2","7.83","27.0","0.0","3","2023/05/07 10:00:00","9.4","27.4","27.9","27.5","28.1","29.0","27.3","26.0"
"08","1010.2","1011.3","1012.9","2023/05/08 22:15:00","1007.4","2023/05/08 01:45:00","22.9","25.2","2023/05/08 12:50:00","21.6","2023/05/08 05:49:00","20.0","84","72","2023/05/08 12:54:00","1.9","60","8.9","60","2023/05/08 13:30:00","10.5","4.7","1.5","2023/05/08 10:18:00","3.5","2023/05/08 00:08:00","0.1","0.8","10.26","22.2","-2.3","7","2023/05/08 13:00:00","10.0","24.3","25.8","25.9","26.6","27.9","26.9","26.2"
"09","1012.7","1013.8","1014.4","2023/05/09 21:48:00","1011.2","2023/05/09 04:20:00","22.0","23.4","2023/05/09 10:08:00","21.0","2023/05/09 23:47:00","17.6","76","69","2023/05/09 10:35:00","1.6","340","7.4","50","2023/05/09 10:09:00","T","0.1","T","2023/05/09 14:52:00","T","2023/05/09 14:52:00","0.0","0.0","3.95","28.0","-2.2","2","2023/05/09 12:00:00","10.0","22.8","24.3","24.4","25.1","26.7","26.1","26.2"
