"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpMax60","PrecpMax60Time","SunShine","SunshineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1000.7","1003.4","1003.1","2023/08/01 00:01:00","998.6","2023/08/01 16:38:00","28.7","32.1","2023/08/01 12:44:00","25.8","2023/08/01 05:36:00","25.9","85","71","2023/08/01 10:10:00","1.9","280","7.7","280","2023/08/01 21:04:00","13.0","0.5","12.5","2023/08/01 21:04:00","13.0","2023/08/01 21:04:00","6.3","48.2","20.55","22.0","-7.0","12","2023/08/01 13:00:00","6.2","29.8","28.6","28.6","27.7","28.5","20.4","27.7"
"02","997.8","1000.5","1000.0","2023/08/02 00:01:00","995.9","2023/08/02 15:50:00","28.8","30.9","2023/08/02 12:43:00","27.5","2023/08/02 06:31:00","26.2","86","80","2023/08/02 12:43:00","4.3","280","14.1","260","2023/08/02 19:12:00","0.5","0.5","0.5","2023/08/02 05:43:00","0.5","2023/08/02 05:43:00","1.5","11.5","13.66","14.4","-3.2","11","2023/08/02 13:00:00","9.2","28.4","28.2","28.3","27.5","28.5","20.3","27.9"
"03","997.8","1000.5","999.9","2023/08/03 23:04:00","995.7","2023/08/03 03:41:00","29.1","30.4","2023/08/03 14:43:00","28.4","2023/08/03 03:12:00","26.4","85","78","2023/08/03 01:26:00","5.9","280","17.7","290","2023/08/03 03:40:00","0.0","0.0","0.0","--","0.0","--","0.9","6.9","11.31","15.6","4.4","6","2023/08/03 13:00:00","9.0","28.8","27.8","27.9","27.2","28.2","20.1","27.9"
"04","1001.0","1003.7","1002.5","2023/08/04 18:50:00","998.6","2023/08/04 03:45:00","29.0","31.2","2023/08/04 11:15:00","27.0","2023/08/04 14:40:00","26.4","86","77","2023/08/04 11:56:00","5.7","280","17.1","280","2023/08/04 01:32:00","3.5","0.8","2.5","2023/08/04 12:51:00","3.0","2023/08/04 12:48:00","0.7","5.4","11.86","17.4","-2.3","10","2023/08/04 12:00:00","9.0","28.3","27.9","28.0","27.2","28.2","20.0","28.0"
"05","1001.1","1003.8","1002.7","2023/08/05 07:34:00","999.6","2023/08/05 18:26:00","29.2","31.8","2023/08/05 13:06:00","28.2","2023/08/05 01:38:00","27.2","89","80","2023/08/05 13:07:00","5.2","280","16.4","280","2023/08/05 19:40:00","2.5","0.8","1.0","2023/08/05 01:30:00","1.5","2023/08/05 01:30:00","1.6","12.3","14.39","15.0","-3.5","10","2023/08/05 11:00:00","9.4","29.0","28.1","28.2","27.3","28.2","20.4","27.9"
"06","999.7","1002.4","1000.9","2023/08/06 21:25:00","997.8","2023/08/06 15:46:00","29.6","31.8","2023/08/06 12:35:00","28.7","2023/08/06 03:43:00","27.0","86","78","2023/08/06 11:43:00","5.0","280","15.5","270","2023/08/06 16:07:00","T","0.1","T","2023/08/06 08:15:00","T","2023/08/06 08:15:00","2.3","17.4","17.64","12.0","-5.7","11","2023/08/06 13:00:00","9.4","29.5","28.4","28.4","27.6","28.4","21.8","28.0"
"07","1000.0","1002.7","1001.5","2023/08/07 22:15:00","998.3","2023/08/07 16:31:00","28.2","29.6","2023/08/07 15:58:00","26.6","2023/08/07 06:32:00","26.3","89","84","2023/08/07 12:34:00","3.0","280","12.4","270","2023/08/07 05:09:00","12.5","3.5","2.5","2023/08/07 13:30:00","5.5","2023/08/07 06:19:00","1.1","8.5","10.38","12.8","-4.5","6","2023/08/07 15:00:00","8.4","28.2","27.8","28.0","27.3","28.4","22.0","28.0"
"08","1000.9","1003.7","1003.2","2023/08/08 11:12:00","999.2","2023/08/08 03:14:00","28.1","29.6","2023/08/08 16:20:00","25.6","2023/08/08 12:28:00","26.4","91","82","2023/08/08 16:20:00","2.5","280","13.6","340","2023/08/08 11:00:00","22.0","3.5","4.5","2023/08/08 23:30:00","9.5","2023/08/08 23:30:00","0.6","4.6","4.65","14.6","-1.9","3","2023/08/08 15:00:00","9.4","27.3","27.4","27.6","26.9","28.0","21.6","28.0"
"09","1002.5","1005.3","1003.6","2023/08/09 10:09:00","1001.0","2023/08/09 17:06:00","27.9","30.7","2023/08/09 11:16:00","25.9","2023/08/09 01:35:00","26.4","92","73","2023/08/09 11:16:00","3.2","280","11.7","270","2023/08/09 11:34:00","22.0","4.0","7.5","2023/08/09 00:22:00","16.5","2023/08/09 00:01:00","1.6","12.2","10.67","22.2","-4.8","10","2023/08/09 12:00:00","9.4","27.6","27.3","27.3","26.6","27.6","22.0","27.9"
