"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","998.0","1003.5","1000.0","2023/06/10 00:01:00","996.4","2023/06/10 14:19:00","28.4","33.1","2023/06/10 13:14:00","26.1","2023/06/10 05:13:00","24.9","82","60","2023/06/10 13:11:00","1.4","300","6.7","280","2023/06/10 15:03:00","T","0.2","T","2023/06/10 03:01:00","T","2023/06/10 03:01:00","2.6","19.1","16.58","25.0","4.8","9","2023/06/10 13:00:00","9.6","29.7","29.4","30.0","29.8","29.7","29.5","29.0"
"11","997.7","1003.1","998.6","2023/06/11 22:42:00","996.6","2023/06/11 02:54:00","27.4","31.2","2023/06/11 08:45:00","25.7","2023/06/11 05:03:00","25.6","90","68","2023/06/11 08:55:00","0.9","100","5.1","230","2023/06/11 10:46:00","2.5","2.2","1.0","2023/06/11 14:46:00","2.0","2023/06/11 14:20:00","2.7","19.8","10.20","35.0","-2.2","3","2023/06/11 14:00:00","9.0","29.3","29.0","29.4","29.6","29.6","29.5","29.0"
"12","997.9","1003.3","999.3","2023/06/12 09:02:00","996.0","2023/06/12 16:17:00","27.2","30.8","2023/06/12 16:22:00","25.7","2023/06/12 18:37:00","25.8","92","74","2023/06/12 16:47:00","1.5","140","6.7","330","2023/06/12 15:28:00","4.5","3.1","1.0","2023/06/12 10:20:00","2.5","2023/06/12 10:20:00","2.0","14.7","12.19","40.4","-1.8","8","2023/06/12 13:00:00","9.8","29.1","28.6","29.0","29.1","29.2","29.3","29.1"
"13","997.5","1003.0","999.2","2023/06/13 22:10:00","996.1","2023/06/13 14:12:00","27.3","32.4","2023/06/13 13:41:00","25.2","2023/06/13 03:55:00","26.0","93","70","2023/06/13 13:42:00","1.1","170","7.6","160","2023/06/13 15:27:00","11.5","3.2","2.0","2023/06/13 02:14:00","9.0","2023/06/13 02:14:00","2.0","14.7","14.05","32.0","-3.0","9","2023/06/13 13:00:00","9.2","29.1","28.6","29.1","29.1","29.1","29.2","29.1"
"14","1000.3","1005.8","1003.1","2023/06/14 22:17:00","997.5","2023/06/14 02:35:00","27.8","30.9","2023/06/14 13:49:00","25.9","2023/06/14 00:59:00","25.7","89","75","2023/06/14 13:33:00","1.2","320","5.2","180","2023/06/14 01:09:00","0.5","0.6","0.5","2023/06/14 08:28:00","0.5","2023/06/14 08:28:00","0.1","0.7","10.98","42.0","-2.7","4","2023/06/14 11:00:00","9.6","29.0","28.7","29.1","29.2","29.2","29.2","29.1"
"15","1002.9","1008.4","1004.9","2023/06/15 23:37:00","1001.3","2023/06/15 01:51:00","27.7","30.9","2023/06/15 11:40:00","25.7","2023/06/15 05:04:00","25.3","87","64","2023/06/15 08:57:00","1.2","240","7.0","290","2023/06/15 13:49:00","T","1.6","T","2023/06/15 18:08:00","T","2023/06/15 18:08:00","0.7","5.1","13.33","34.0","-2.8","5","2023/06/15 12:00:00","8.8","28.9","28.7","29.1","29.2","29.1","29.2","29.1"
"16","1004.4","1009.9","1006.7","2023/06/16 22:31:00","1002.9","2023/06/16 04:08:00","28.3","31.8","2023/06/16 13:51:00","25.0","2023/06/16 05:46:00","25.4","85","66","2023/06/16 13:29:00","1.1","230","9.6","250","2023/06/16 01:14:00","5.5","3.2","1.0","2023/06/16 01:02:00","3.5","2023/06/16 01:02:00","0.6","4.4","11.72","59.0","-3.1","6","2023/06/16 12:00:00","9.2","29.0","28.6","29.0","29.1","29.1","29.1","29.1"
"17","1006.3","1011.8","1008.0","2023/06/17 22:04:00","1004.6","2023/06/17 02:37:00","27.7","32.3","2023/06/17 13:21:00","25.5","2023/06/17 07:24:00","26.1","92","68","2023/06/17 14:13:00","1.1","210","7.7","250","2023/06/17 15:49:00","6.0","4.4","1.5","2023/06/17 15:46:00","2.0","2023/06/17 05:44:00","1.5","11.0","11.90","46.0","-2.1","7","2023/06/17 12:00:00","9.4","29.1","28.7","29.1","29.1","29.0","29.1","29.1"
"18","1005.3","1010.7","1007.2","2023/06/18 09:56:00","1003.0","2023/06/18 15:38:00","29.3","34.3","2023/06/18 12:44:00","26.1","2023/06/18 02:47:00","25.7","82","59","2023/06/18 12:27:00","1.5","170","7.0","170","2023/06/18 17:09:00","0.0","0.0","0.0","--","0.0","--","4.9","35.9","21.46","48.0","6.6","11","2023/06/18 13:00:00","8.8","29.7","29.5","30.0","29.6","29.3","29.1","29.1"
"19","1003.6","1009.1","1005.9","2023/06/19 08:26:00","1001.3","2023/06/19 15:55:00","29.7","34.8","2023/06/19 13:42:00","25.1","2023/06/19 03:08:00","24.7","76","54","2023/06/19 13:14:00","1.7","150","6.9","260","2023/06/19 16:38:00","0.0","0.0","0.0","--","0.0","--","10.3","75.5","25.12","43.0","6.5","10","2023/06/19 13:00:00","5.2","30.1","29.8","30.4","30.0","29.8","29.4","29.1"
"20","1002.9","1008.4","1004.1","2023/06/20 21:50:00","1001.5","2023/06/20 15:55:00","29.9","34.1","2023/06/20 13:07:00","25.9","2023/06/20 04:36:00","25.3","77","58","2023/06/20 10:53:00","1.9","250","7.8","260","2023/06/20 14:14:00","0.0","0.0","0.0","--","0.0","--","10.1","74.0","23.69","60.0","5.5","9","2023/06/20 11:00:00","5.0","30.2","30.0","30.6","30.3","30.0","29.7","29.1"
"21","1003.2","1008.7","1004.3","2023/06/21 07:08:00","1001.4","2023/06/21 15:54:00","30.0","33.6","2023/06/21 14:24:00","27.2","2023/06/21 04:57:00","25.3","77","59","2023/06/21 13:04:00","2.0","170","7.8","280","2023/06/21 11:23:00","0.0","0.0","0.0","--","0.0","--","8.4","61.5","22.10","60.0","-6.3","8","2023/06/21 13:00:00","4.0","30.2","30.0","30.7","30.4","30.1","29.8","29.2"
"22","1003.4","1008.8","1004.7","2023/06/22 22:17:00","1001.7","2023/06/22 15:49:00","30.1","33.8","2023/06/22 12:32:00","27.1","2023/06/22 00:38:00","25.1","75","58","2023/06/22 10:53:00","1.8","240","8.1","270","2023/06/22 15:16:00","T","0.1","T","2023/06/22 08:44:00","T","2023/06/22 08:44:00","8.1","59.4","22.75","52.0","-7.3","9","2023/06/22 11:00:00","7.0","30.1","30.0","30.8","30.4","30.2","29.9","29.3"
"23","1004.0","1009.4","1005.4","2023/06/23 21:49:00","1002.6","2023/06/23 14:56:00","29.9","33.7","2023/06/23 11:37:00","27.3","2023/06/23 23:29:00","25.0","76","56","2023/06/23 11:23:00","1.8","300","7.7","300","2023/06/23 13:33:00","T","0.1","T","2023/06/23 03:49:00","T","2023/06/23 03:49:00","5.7","41.8","19.42","48.0","4.5","8","2023/06/23 12:00:00","7.2","30.4","30.4","31.0","30.7","30.4","30.1","29.3"
"24","1004.4","1009.9","1006.8","2023/06/24 20:35:00","1002.4","2023/06/24 14:55:00","29.0","35.3","2023/06/24 12:39:00","25.1","2023/06/24 20:28:00","24.5","79","49","2023/06/24 12:42:00","1.7","90","9.9","260","2023/06/24 15:00:00","3.0","2.0","1.0","2023/06/24 19:40:00","3.0","2023/06/24 19:40:00","8.8","64.5","23.91","58.0","-6.0","9","2023/06/24 12:00:00","3.0","30.5","30.3","31.1","30.9","30.5","30.2","29.4"
"25","1005.1","1010.5","1006.9","2023/06/25 21:46:00","1003.4","2023/06/25 16:17:00","29.3","33.5","2023/06/25 13:18:00","24.6","2023/06/25 03:15:00","23.5","72","53","2023/06/25 11:09:00","2.2","330","8.6","340","2023/06/25 15:34:00","0.0","0.0","0.0","--","0.0","--","11.5","84.3","25.52","52.0","7.5","9","2023/06/25 12:00:00","5.8","30.0","30.0","30.8","30.7","30.5","30.3","29.5"
"26","1005.1","1010.6","1007.0","2023/06/26 21:39:00","1003.0","2023/06/26 14:45:00","28.9","34.1","2023/06/26 11:50:00","25.7","2023/06/26 05:08:00","24.8","79","56","2023/06/26 11:03:00","1.8","320","10.1","310","2023/06/26 14:46:00","T","1.1","T","2023/06/26 15:40:00","T","2023/06/26 15:40:00","7.7","56.4","21.08","58.0","-5.6","8","2023/06/26 13:00:00","5.2","30.6","30.4","31.1","30.9","30.7","30.4","29.6"
"27","1006.1","1011.5","1007.9","2023/06/27 21:45:00","1004.7","2023/06/27 15:54:00","29.5","33.7","2023/06/27 14:25:00","25.2","2023/06/27 02:13:00","24.7","76","57","2023/06/27 11:20:00","1.9","320","9.1","300","2023/06/27 15:40:00","0.0","0.0","0.0","--","0.0","--","9.5","69.6","24.86","58.0","7.0","9","2023/06/27 11:00:00","4.2","30.9","30.4","31.1","30.9","30.6","30.4","29.6"
"28","1005.7","1011.2","1007.6","2023/06/28 00:01:00","1003.8","2023/06/28 16:42:00","29.2","32.8","2023/06/28 12:34:00","26.6","2023/06/28 04:43:00","25.4","81","60","2023/06/28 12:29:00","1.1","330","5.5","310","2023/06/28 13:45:00","T","0.6","T","2023/06/28 13:01:00","T","2023/06/28 13:01:00","0.0","0.0","11.10","30.6","-3.2","6","2023/06/28 12:00:00","8.4","31.0","30.5","30.9","31.1","30.9","30.7","29.7"
"29","1003.6","1009.1","1004.9","2023/06/29 00:01:00","1001.6","2023/06/29 14:34:00","28.0","34.0","2023/06/29 13:23:00","24.5","2023/06/29 18:45:00","25.0","85","61","2023/06/29 13:24:00","1.6","310","8.2","100","2023/06/29 15:44:00","9.0","3.7","2.0","2023/06/29 17:40:00","3.0","2023/06/29 17:40:00","5.5","40.3","15.95","34.0","-3.4","7","2023/06/29 12:00:00","6.2","30.8","30.1","30.6","30.7","30.6","30.5","29.8"
"30","1002.6","1008.0","1003.6","2023/06/30 00:02:00","1001.7","2023/06/30 15:12:00","28.5","33.5","2023/06/30 12:11:00","24.6","2023/06/30 04:43:00","25.3","84","65","2023/06/30 12:12:00","1.5","140","8.0","270","2023/06/30 13:03:00","0.0","0.0","0.0","--","0.0","--","4.1","30.1","17.04","68.0","4.2","8","2023/06/30 12:00:00","8.2","30.2","29.6","30.1","30.1","30.1","30.3","29.8"
