"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"15","1000.8","1010.6","1002.2","2023/05/15 09:54:00","999.1","2023/05/15 15:35:00","25.1","28.9","2023/05/15 14:12:00","22.2","2023/05/15 05:37:00","19.7","73","49","2023/05/15 14:12:00","0.7","360","5.3","360","2023/05/15 14:54:00","T","0.1","T","2023/05/15 17:36:00","T","2023/05/15 17:36:00","0.2","1.5","11.92","13.2","-1.7","6","2023/05/15 13:00:00","9.4","25.0","24.8","25.0","26.0","26.1","25.0","25.9"
"16","1000.3","1010.2","1001.9","2023/05/16 08:30:00","998.6","2023/05/16 15:47:00","26.1","30.1","2023/05/16 11:51:00","22.7","2023/05/16 03:24:00","20.0","70","49","2023/05/16 15:13:00","1.1","10","6.3","20","2023/05/16 15:20:00","0.0","0.0","0.0","--","0.0","--","5.1","38.4","19.43","9.4","4.7","10","2023/05/16 12:00:00","7.0","25.4","25.1","25.4","26.2","26.3","25.2","25.9"
"17","999.4","1009.2","1001.0","2023/05/17 00:05:00","997.7","2023/05/17 16:14:00","27.7","32.0","2023/05/17 12:31:00","23.7","2023/05/17 05:33:00","21.4","69","53","2023/05/17 12:09:00","1.4","200","6.8","200","2023/05/17 21:55:00","0.0","0.0","0.0","--","0.0","--","5.7","42.8","18.92","10.0","-3.7","10","2023/05/17 12:00:00","4.2","26.3","25.8","26.0","26.7","26.7","25.6","26.0"
"18","998.4","1008.2","999.6","2023/05/18 10:40:00","996.8","2023/05/18 15:42:00","28.0","30.8","2023/05/18 15:22:00","25.1","2023/05/18 04:57:00","23.9","78","67","2023/05/18 08:40:00","1.5","190","9.1","210","2023/05/18 14:59:00","1.5","0.8","1.5","2023/05/18 13:50:00","1.5","2023/05/18 13:50:00","1.1","8.2","9.66","13.8","-1.6","5","2023/05/18 15:00:00","9.2","26.8","26.4","26.6","27.3","27.2","26.0","26.1"
"19","999.5","1009.3","1001.4","2023/05/19 22:24:00","997.7","2023/05/19 01:20:00","25.8","30.4","2023/05/19 09:48:00","23.0","2023/05/19 18:15:00","23.2","86","66","2023/05/19 08:23:00","1.4","190","10.1","240","2023/05/19 10:38:00","24.0","5.5","4.0","2023/05/19 14:26:00","11.5","2023/05/19 13:54:00","1.9","14.2","5.87","10.2","-0.3","4","2023/05/19 10:00:00","8.2","26.5","26.3","26.5","27.3","27.3","26.2","26.3"
"20","1000.6","1010.4","1002.2","2023/05/20 21:56:00","999.1","2023/05/20 16:07:00","27.1","32.2","2023/05/20 13:23:00","23.3","2023/05/20 03:58:00","23.1","79","61","2023/05/20 15:12:00","1.1","180","6.5","250","2023/05/20 13:45:00","1.0","0.5","0.5","2023/05/20 05:11:00","1.0","2023/05/20 05:11:00","5.9","44.1","20.78","12.0","4.1","10","2023/05/20 13:00:00","7.4","26.6","26.1","26.3","27.1","27.0","25.9","26.4"
"21","1000.8","1010.5","1002.4","2023/05/21 08:27:00","999.1","2023/05/21 14:39:00","28.3","32.9","2023/05/21 14:08:00","24.9","2023/05/21 01:20:00","22.8","72","59","2023/05/21 13:06:00","1.5","210","7.9","270","2023/05/21 11:53:00","0.0","0.0","0.0","--","0.0","--","4.7","35.2","17.85","12.6","3.5","10","2023/05/21 13:00:00","9.0","27.0","26.6","26.8","27.5","27.5","26.3","26.4"
"22","999.1","1008.8","1000.5","2023/05/22 00:01:00","997.3","2023/05/22 16:42:00","28.4","33.1","2023/05/22 12:54:00","25.7","2023/05/22 22:44:00","23.4","75","57","2023/05/22 12:56:00","1.7","190","8.1","230","2023/05/22 12:39:00","6.5","0.5","5.0","2023/05/22 19:52:00","6.0","2023/05/22 19:47:00","2.0","14.9","14.96","17.4","-3.7","10","2023/05/22 12:00:00","8.6","27.3","26.8","27.1","27.8","27.7","26.5","26.5"
"23","999.7","1009.6","1001.4","2023/05/23 22:01:00","997.3","2023/05/23 00:51:00","25.1","28.9","2023/05/23 14:02:00","22.1","2023/05/23 23:43:00","21.4","81","63","2023/05/23 15:16:00","1.4","360","8.9","320","2023/05/23 01:21:00","20.0","1.7","14.0","2023/05/23 01:23:00","18.5","2023/05/23 01:23:00","3.9","29.1","18.23","11.6","-3.6","11","2023/05/23 12:00:00","8.6","26.4","26.2","26.6","27.7","27.7","26.6","26.7"
"24","1001.3","1011.2","1002.8","2023/05/24 19:55:00","1000.2","2023/05/24 03:35:00","25.0","29.1","2023/05/24 10:10:00","21.6","2023/05/24 00:57:00","22.1","84","67","2023/05/24 13:06:00","0.9","220","6.5","210","2023/05/24 10:17:00","7.0","1.5","4.5","2023/05/24 17:29:00","7.0","2023/05/24 17:29:00","1.3","9.7","11.70","10.0","-1.7","7","2023/05/24 11:00:00","8.4","26.3","26.1","26.4","27.4","27.5","26.4","26.8"
"25","1002.9","1012.7","1004.6","2023/05/25 08:25:00","1001.4","2023/05/25 16:47:00","27.0","31.2","2023/05/25 11:43:00","23.5","2023/05/25 01:56:00","23.1","80","60","2023/05/25 16:32:00","0.9","340","6.1","360","2023/05/25 12:54:00","T","0.1","T","2023/05/25 07:16:00","T","2023/05/25 07:16:00","6.9","51.4","19.61","11.0","3.7","10","2023/05/25 12:00:00","6.4","26.8","26.4","26.7","27.5","27.5","26.4","26.8"
"26","1002.8","1012.6","1004.9","2023/05/26 09:26:00","1001.0","2023/05/26 16:36:00","27.6","31.6","2023/05/26 14:26:00","24.4","2023/05/26 05:16:00","23.1","77","54","2023/05/26 14:44:00","1.2","220","6.4","20","2023/05/26 16:17:00","0.0","0.0","0.0","--","0.0","--","6.6","49.1","19.51","12.4","-4.1","9","2023/05/26 14:00:00","6.4","27.0","26.7","26.9","27.7","27.7","26.6","26.8"
"27","1001.1","1010.8","1002.3","2023/05/27 08:08:00","999.8","2023/05/27 17:43:00","27.5","31.7","2023/05/27 13:32:00","25.5","2023/05/27 05:55:00","23.4","79","59","2023/05/27 13:34:00","1.2","20","6.2","350","2023/05/27 14:32:00","T","0.2","T","2023/05/27 06:01:00","T","2023/05/27 06:01:00","2.8","20.8","16.39","10.0","3.7","11","2023/05/27 13:00:00","9.2","27.5","27.0","27.3","27.9","27.9","26.8","26.9"
"28","998.9","1008.7","1000.7","2023/05/28 06:27:00","996.9","2023/05/28 16:16:00","27.8","31.9","2023/05/28 11:53:00","24.7","2023/05/28 05:15:00","23.1","76","57","2023/05/28 11:46:00","1.3","360","6.4","350","2023/05/28 13:05:00","0.0","0.0","0.0","--","0.0","--","7.0","52.0","20.94","10.0","3.9","10","2023/05/28 12:00:00","5.4","27.6","27.2","27.4","28.1","28.1","27.0","27.0"
"29","995.2","1004.9","998.1","2023/05/29 00:01:00","993.4","2023/05/29 16:56:00","28.6","32.0","2023/05/29 15:01:00","25.1","2023/05/29 04:05:00","24.0","77","63","2023/05/29 10:50:00","1.1","240","5.7","240","2023/05/29 16:27:00","0.0","0.0","0.0","--","0.0","--","6.4","47.5","20.98","10.0","4.1","8","2023/05/29 14:00:00","5.2","27.9","27.5","27.6","28.3","28.3","27.1","27.1"
"30","989.9","999.5","993.8","2023/05/30 00:01:00","986.6","2023/05/30 16:14:00","30.2","35.9","2023/05/30 14:08:00","26.2","2023/05/30 05:05:00","23.6","69","49","2023/05/30 14:09:00","1.5","360","9.8","360","2023/05/30 14:30:00","0.0","0.0","0.0","--","0.0","--","7.6","56.4","22.05","10.6","6.5","12","2023/05/30 12:00:00","5.2","28.5","28.0","28.2","28.7","28.6","27.5","27.2"
"31","988.0","997.6","989.3","2023/05/31 22:33:00","986.5","2023/05/31 16:26:00","29.1","32.5","2023/05/31 14:15:00","27.2","2023/05/31 23:52:00","22.7","69","55","2023/05/31 14:04:00","2.4","20","14.5","10","2023/05/31 15:48:00","0.0","0.0","0.0","--","0.0","--","3.8","28.2","18.15","17.0","-5.4","11","2023/05/31 14:00:00","8.4","28.2","27.9","28.1","28.8","28.8","27.7","27.4"
