"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"14","1002.7","1005.4","1006.0","2023/06/14 21:42:00","999.3","2023/06/14 02:34:00","28.0","31.1","2023/06/14 12:15:00","26.2","2023/06/14 23:42:00","25.9","89","72","2023/06/14 16:26:00","1.4","280","8.4","270","2023/06/14 14:04:00","9.5","1.9","4.5","2023/06/14 21:49:00","5.0","2023/06/14 21:22:00","1.6","11.9","13.62","17.4","-2.8","9","2023/06/14 13:00:00","9.2","28.6","27.6","27.5","26.6","27.6","23.3","28.1"
"15","1005.9","1008.7","1008.8","2023/06/15 22:57:00","1003.8","2023/06/15 02:59:00","25.9","27.2","2023/06/15 10:22:00","25.2","2023/06/15 12:51:00","25.3","96","89","2023/06/15 11:02:00","1.3","110","6.2","110","2023/06/15 14:48:00","65.5","10.6","8.0","2023/06/15 23:14:00","28.5","2023/06/15 12:01:00","0.0","0.0","3.40","17.4","/","2","2023/06/15 11:00:00","10.0","26.4","26.6","26.8","26.2","27.5","25.8","27.8"
"16","1007.3","1010.1","1009.2","2023/06/16 22:00:00","1005.8","2023/06/16 16:26:00","27.3","29.3","2023/06/16 14:49:00","23.6","2023/06/16 00:53:00","25.8","92","87","2023/06/16 08:21:00","1.9","110","8.3","260","2023/06/16 00:15:00","10.5","2.7","6.0","2023/06/16 00:24:00","10.0","2023/06/16 00:24:00","0.0","0.0","8.32","18.8","-1.1","5","2023/06/16 11:00:00","10.0","27.1","26.5","26.6","25.7","26.9","25.3","27.6"
"17","1008.8","1011.5","1010.3","2023/06/17 22:04:00","1007.5","2023/06/17 03:13:00","28.3","30.9","2023/06/17 12:11:00","26.5","2023/06/17 06:49:00","26.9","92","82","2023/06/17 12:11:00","1.3","110","5.7","170","2023/06/17 11:37:00","7.0","0.7","6.0","2023/06/17 06:39:00","7.0","2023/06/17 06:39:00","0.8","6.0","10.58","18.8","-2.4","8","2023/06/17 12:00:00","9.6","28.5","27.6","27.6","26.6","27.5","26.3","27.4"
"18","1007.6","1010.4","1009.3","2023/06/18 00:01:00","1005.1","2023/06/18 16:37:00","29.1","32.3","2023/06/18 13:43:00","26.5","2023/06/18 00:50:00","26.5","86","69","2023/06/18 11:59:00","1.7","280","6.9","230","2023/06/18 11:33:00","0.5","0.4","0.5","2023/06/18 05:41:00","0.5","2023/06/18 05:41:00","7.3","54.3","23.32","20.4","6.7","11","2023/06/18 13:00:00","6.2","30.5","28.6","28.4","27.4","28.1","27.6","27.4"
"19","1005.3","1008.0","1007.1","2023/06/19 08:37:00","1003.0","2023/06/19 16:20:00","29.6","32.2","2023/06/19 13:33:00","27.2","2023/06/19 04:33:00","25.8","81","70","2023/06/19 12:09:00","3.0","280","13.2","260","2023/06/19 14:22:00","0.0","0.0","0.0","--","0.0","--","11.3","84.1","28.48","25.0","6.5","11","2023/06/19 13:00:00","1.6","30.6","29.0","29.0","28.1","28.8","28.6","27.5"
"20","1004.5","1007.2","1006.3","2023/06/20 22:21:00","1003.4","2023/06/20 15:48:00","29.7","32.4","2023/06/20 12:56:00","27.7","2023/06/20 05:06:00","25.8","80","69","2023/06/20 13:28:00","3.0","290","12.8","280","2023/06/20 13:38:00","0.0","0.0","0.0","--","0.0","--","12.0","89.3","28.90","25.0","8.0","12","2023/06/20 13:00:00","2.0","30.9","29.0","29.1","28.3","29.1","27.2","27.7"
"21","1005.0","1007.7","1006.1","2023/06/21 21:24:00","1003.4","2023/06/21 16:54:00","29.9","32.4","2023/06/21 12:15:00","28.3","2023/06/21 05:25:00","26.0","80","71","2023/06/21 11:29:00","2.7","280","12.2","270","2023/06/21 13:36:00","0.0","0.0","0.0","--","0.0","--","10.5","78.1","27.78","24.4","6.6","12","2023/06/21 12:00:00","3.0","31.7","29.4","29.4","28.6","29.3","22.8","27.8"
"22","1005.7","1008.4","1007.4","2023/06/22 23:12:00","1004.2","2023/06/22 15:38:00","29.5","32.2","2023/06/22 12:00:00","26.5","2023/06/22 23:34:00","25.7","80","69","2023/06/22 11:18:00","2.2","280","10.2","270","2023/06/22 12:20:00","0.0","0.0","0.0","--","0.0","--","9.3","69.2","23.54","21.2","8.2","12","2023/06/22 12:00:00","6.2","30.7","29.6","29.6","28.9","29.6","22.3","28.0"
"23","1006.5","1009.3","1008.0","2023/06/23 22:20:00","1005.4","2023/06/23 15:43:00","28.9","32.6","2023/06/23 12:45:00","25.5","2023/06/23 03:50:00","24.9","79","62","2023/06/23 12:02:00","1.3","280","6.1","240","2023/06/23 11:35:00","0.0","0.0","0.0","--","0.0","--","10.0","74.4","26.00","22.2","6.2","12","2023/06/23 13:00:00","7.6","31.5","29.7","29.7","29.0","29.7","22.3","28.1"
"24","1007.1","1009.9","1009.0","2023/06/24 22:12:00","1005.9","2023/06/24 16:48:00","29.1","32.3","2023/06/24 13:52:00","26.8","2023/06/24 05:27:00","25.0","79","64","2023/06/24 12:09:00","2.9","110","9.3","100","2023/06/24 11:15:00","0.0","0.0","0.0","--","0.0","--","11.3","84.1","27.03","23.0","7.1","12","2023/06/24 13:00:00","4.4","31.9","29.9","29.9","29.2","29.9","22.2","28.3"
"25","1007.6","1010.4","1009.2","2023/06/25 22:41:00","1006.5","2023/06/25 16:02:00","29.0","31.5","2023/06/25 15:17:00","26.5","2023/06/25 23:06:00","24.7","78","62","2023/06/25 15:12:00","3.8","100","11.8","120","2023/06/25 08:39:00","1.0","0.3","1.0","2023/06/25 22:56:00","1.0","2023/06/25 22:56:00","8.3","61.8","20.76","25.0","-5.5","7","2023/06/25 13:00:00","5.6","30.7","29.3","29.5","28.8","29.8","22.0","28.4"
"26","1008.0","1010.7","1009.7","2023/06/26 22:00:00","1006.8","2023/06/26 15:34:00","28.8","31.8","2023/06/26 13:48:00","26.6","2023/06/26 05:10:00","25.0","80","66","2023/06/26 14:11:00","3.3","100","12.2","80","2023/06/26 13:12:00","1.0","1.0","0.5","2023/06/26 00:01:00","0.5","2023/06/26 00:01:00","8.3","61.8","24.91","25.0","5.9","11","2023/06/26 11:00:00","4.6","30.2","29.0","29.1","28.4","29.4","21.6","28.4"
"27","1008.8","1011.5","1010.8","2023/06/27 22:05:00","1007.3","2023/06/27 03:57:00","28.6","31.4","2023/06/27 13:11:00","26.9","2023/06/27 01:04:00","24.5","79","67","2023/06/27 08:51:00","3.0","80","13.3","80","2023/06/27 09:05:00","3.5","2.1","1.5","2023/06/27 16:04:00","2.0","2023/06/27 15:55:00","7.0","52.1","23.34","24.2","-5.5","13","2023/06/27 12:00:00","8.4","31.0","28.9","29.0","28.3","29.3","21.4","28.4"
"28","1008.3","1011.0","1010.3","2023/06/28 00:01:00","1006.9","2023/06/28 16:55:00","28.1","31.7","2023/06/28 12:17:00","25.4","2023/06/28 04:12:00","23.8","78","63","2023/06/28 12:18:00","3.5","80","14.1","70","2023/06/28 07:02:00","14.0","3.7","2.5","2023/06/28 02:30:00","7.0","2023/06/28 02:09:00","1.7","12.7","16.01","22.8","-0.8","12","2023/06/28 12:00:00","8.4","28.0","27.7","28.0","27.6","28.8","20.9","28.4"
"29","1006.6","1009.4","1007.9","2023/06/29 21:37:00","1004.6","2023/06/29 16:24:00","27.1","30.2","2023/06/29 13:26:00","25.3","2023/06/29 03:23:00","25.8","93","77","2023/06/29 00:01:00","2.6","110","7.6","20","2023/06/29 01:04:00","25.0","7.4","5.5","2023/06/29 10:49:00","11.0","2023/06/29 10:37:00","1.2","8.8","9.98","16.8","-0.2","8","2023/06/29 14:00:00","8.8","27.9","27.5","27.6","27.0","28.2","20.3","28.4"
"30","1005.6","1008.4","1007.1","2023/06/30 21:52:00","1004.1","2023/06/30 04:34:00","28.9","31.9","2023/06/30 12:17:00","26.6","2023/06/30 01:08:00","26.1","85","69","2023/06/30 14:35:00","2.3","110","8.3","160","2023/06/30 11:37:00","0.5","0.1","0.5","2023/06/30 09:19:00","0.5","2023/06/30 09:19:00","6.8","50.7","22.84","24.0","-4.4","10","2023/06/30 13:00:00","6.6","29.9","28.5","28.5","27.5","28.4","20.5","28.2"
