"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1012.7","1013.9","1014.0","2023/05/10 09:30:00","1011.3","2023/05/10 16:44:00","23.4","25.7","2023/05/10 14:19:00","21.6","2023/05/10 00:01:00","18.0","72","62","2023/05/10 16:02:00","4.0","10","11.2","340","2023/05/10 02:43:00","0.0","0.0","0.0","--","0.0","--","7.5","57.0","22.16","21.2","5.6","8","2023/05/10 12:00:00","5.4","22.3","23.1","23.9","24.8","25.5","26.3","25.8"
"11","1013.7","1014.9","1015.0","2023/05/11 09:19:00","1012.4","2023/05/11 02:02:00","23.8","25.9","2023/05/11 12:28:00","22.8","2023/05/11 22:49:00","20.6","82","75","2023/05/11 08:59:00","3.2","360","9.4","330","2023/05/11 13:53:00","0.0","0.0","0.0","--","0.0","--","0.2","1.5","12.94","17.2","3.1","6","2023/05/11 12:00:00","9.0","23.1","23.8","24.4","25.0","25.4","26.1","25.7"
"12","1013.4","1014.6","1015.2","2023/05/12 09:04:00","1011.9","2023/05/12 16:02:00","24.1","26.9","2023/05/12 11:50:00","22.5","2023/05/12 03:16:00","20.9","83","72","2023/05/12 11:50:00","2.6","360","7.3","330","2023/05/12 12:07:00","0.0","0.0","0.0","--","0.0","--","3.3","25.0","19.15","14.4","6.0","9","2023/05/12 13:00:00","7.8","23.6","24.2","24.7","25.1","25.5","26.1","25.6"
"13","1012.0","1013.2","1013.8","2023/05/13 09:07:00","1010.6","2023/05/13 23:17:00","24.4","26.3","2023/05/13 09:57:00","23.2","2023/05/13 00:46:00","20.6","80","69","2023/05/13 09:49:00","2.4","360","7.2","340","2023/05/13 08:45:00","T","0.8","T","2023/05/13 17:20:00","T","2023/05/13 17:20:00","0.5","3.8","13.53","25.0","-3.4","6","2023/05/13 12:00:00","9.6","23.8","24.5","25.0","25.4","25.7","26.2","25.5"
"14","1010.0","1011.2","1011.6","2023/05/14 10:11:00","1009.0","2023/05/14 16:42:00","24.3","26.7","2023/05/14 12:08:00","23.5","2023/05/14 18:50:00","20.7","80","63","2023/05/14 12:14:00","2.2","350","7.0","360","2023/05/14 13:38:00","T","0.6","T","2023/05/14 17:55:00","T","2023/05/14 17:55:00","0.0","0.0","9.53","23.0","-2.1","6","2023/05/14 12:00:00","10.0","23.6","24.4","25.0","25.4","25.8","26.3","25.5"
"15","1009.4","1010.6","1010.7","2023/05/15 08:07:00","1008.0","2023/05/15 16:17:00","24.6","26.8","2023/05/15 11:44:00","23.3","2023/05/15 02:34:00","21.7","84","69","2023/05/15 13:23:00","1.2","340","6.8","350","2023/05/15 00:13:00","T","0.6","T","2023/05/15 15:30:00","T","2023/05/15 15:30:00","0.0","0.0","10.35","16.4","-2.6","5","2023/05/15 12:00:00","10.0","24.0","24.6","25.0","25.3","25.8","26.3","25.5"
"16","1009.1","1010.3","1010.5","2023/05/16 09:47:00","1007.5","2023/05/16 15:28:00","25.5","28.4","2023/05/16 12:50:00","23.6","2023/05/16 05:12:00","21.1","77","61","2023/05/16 19:51:00","1.3","340","5.6","10","2023/05/16 16:37:00","0.0","0.0","0.0","--","0.0","--","2.1","15.8","15.68","16.4","4.7","7","2023/05/16 14:00:00","7.8","24.5","25.1","25.5","25.7","26.0","26.3","25.5"
"17","1008.0","1009.2","1009.3","2023/05/17 00:01:00","1006.3","2023/05/17 16:12:00","27.0","29.9","2023/05/17 13:55:00","24.7","2023/05/17 00:52:00","23.2","80","68","2023/05/17 09:34:00","2.2","170","8.0","170","2023/05/17 22:12:00","0.0","0.0","0.0","--","0.0","--","11.1","83.6","27.11","17.6","-5.9","10","2023/05/17 13:00:00","1.0","25.8","26.3","26.4","26.3","26.3","26.6","25.5"
"18","1006.6","1007.8","1008.1","2023/05/18 10:34:00","1005.1","2023/05/18 16:03:00","27.2","29.7","2023/05/18 14:15:00","26.1","2023/05/18 00:01:00","25.8","92","83","2023/05/18 13:20:00","3.4","180","9.7","190","2023/05/18 10:06:00","1.5","0.1","1.5","2023/05/18 06:29:00","1.5","2023/05/18 06:29:00","1.6","12.0","14.85","20.6","3.5","6","2023/05/18 11:00:00","7.8","26.6","27.2","27.5","27.3","27.2","27.3","25.5"
"19","1007.6","1008.8","1009.6","2023/05/19 22:42:00","1005.9","2023/05/19 03:20:00","26.3","28.6","2023/05/19 10:23:00","25.0","2023/05/19 13:50:00","25.1","93","86","2023/05/19 10:26:00","2.4","180","8.6","230","2023/05/19 11:03:00","5.0","1.4","3.0","2023/05/19 13:29:00","5.0","2023/05/19 13:29:00","0.4","3.0","8.10","5.0","-2.0","5","2023/05/19 11:00:00","9.6","26.2","26.9","27.3","27.4","27.5","27.6","25.7"
"20","1009.0","1010.2","1010.9","2023/05/20 22:18:00","1007.5","2023/05/20 03:32:00","27.1","29.8","2023/05/20 12:59:00","25.2","2023/05/20 05:40:00","24.9","88","77","2023/05/20 12:11:00","1.2","320","4.8","100","2023/05/20 20:51:00","0.0","0.0","0.0","--","0.0","--","7.0","52.6","22.48","9.2","-5.1","9","2023/05/20 13:00:00","5.6","26.5","27.0","27.2","27.2","27.3","27.7","25.8"
"21","1009.2","1010.4","1010.7","2023/05/21 09:00:00","1007.3","2023/05/21 17:19:00","27.8","30.7","2023/05/21 14:04:00","26.4","2023/05/21 02:45:00","26.2","91","77","2023/05/21 14:06:00","2.8","160","8.1","170","2023/05/21 12:07:00","7.5","1.5","1.5","2023/05/21 04:55:00","4.0","2023/05/21 04:40:00","9.3","69.8","24.23","17.8","5.7","10","2023/05/21 13:00:00","5.0","27.5","28.0","28.1","28.0","27.8","28.0","25.9"
"22","1007.4","1008.6","1008.7","2023/05/22 00:01:00","1005.4","2023/05/22 16:45:00","27.7","30.6","2023/05/22 12:50:00","26.3","2023/05/22 05:26:00","26.1","91","81","2023/05/22 12:16:00","3.2","180","9.3","180","2023/05/22 17:01:00","0.0","0.0","0.0","--","0.0","--","7.1","53.2","21.02","28.0","-5.4","10","2023/05/22 13:00:00","7.2","27.6","28.2","28.5","28.4","28.3","28.4","26.1"
"23","1008.9","1010.1","1011.0","2023/05/23 22:43:00","1006.4","2023/05/23 00:24:00","24.7","26.8","2023/05/23 11:56:00","23.2","2023/05/23 17:58:00","21.2","81","69","2023/05/23 12:39:00","4.6","20","13.0","10","2023/05/23 11:16:00","2.0","1.4","0.5","2023/05/23 17:10:00","1.5","2023/05/23 17:10:00","5.5","40.9","20.81","12.0","-6.1","9","2023/05/23 12:00:00","5.8","25.3","26.5","27.6","28.2","28.4","28.6","26.2"
"24","1010.2","1011.4","1011.2","2023/05/24 22:21:00","1009.2","2023/05/24 16:43:00","24.9","26.8","2023/05/24 09:32:00","23.3","2023/05/24 03:28:00","20.5","77","68","2023/05/24 11:44:00","2.6","10","9.0","350","2023/05/24 00:55:00","0.0","0.0","0.0","--","0.0","--","3.0","22.4","16.11","21.2","4.2","7","2023/05/24 12:00:00","7.6","24.4","25.4","26.3","27.1","27.6","28.2","26.4"
"25","1011.6","1012.8","1012.9","2023/05/25 08:20:00","1010.2","2023/05/25 01:58:00","26.3","29.7","2023/05/25 13:00:00","24.5","2023/05/25 00:01:00","23.2","83","71","2023/05/25 11:44:00","2.0","20","6.5","340","2023/05/25 15:07:00","0.0","0.0","0.0","--","0.0","--","8.6","64.3","24.42","22.2","5.4","10","2023/05/25 13:00:00","5.2","25.8","26.4","26.8","27.1","27.4","27.9","26.5"
"26","1011.7","1012.9","1013.8","2023/05/26 09:48:00","1009.8","2023/05/26 16:49:00","27.0","29.9","2023/05/26 12:45:00","24.7","2023/05/26 05:31:00","23.9","83","69","2023/05/26 12:45:00","1.9","340","7.5","340","2023/05/26 11:37:00","0.0","0.0","0.0","--","0.0","--","11.1","82.9","27.40","25.0","6.6","10","2023/05/26 12:00:00","2.6","26.7","27.4","27.8","27.8","27.8","28.1","26.5"
"27","1010.1","1011.3","1011.4","2023/05/27 08:53:00","1008.7","2023/05/27 17:25:00","26.7","28.8","2023/05/27 11:45:00","25.0","2023/05/27 05:14:00","23.9","85","74","2023/05/27 13:53:00","2.3","320","7.4","330","2023/05/27 18:05:00","0.0","0.0","0.0","--","0.0","--","11.2","83.6","27.44","19.0","6.9","10","2023/05/27 13:00:00","2.4","27.0","27.8","28.4","28.3","28.2","28.4","26.5"
"28","1008.0","1009.2","1009.6","2023/05/28 07:51:00","1006.0","2023/05/28 16:00:00","26.6","28.9","2023/05/28 12:13:00","24.7","2023/05/28 05:11:00","23.4","83","68","2023/05/28 15:21:00","3.6","360","9.8","350","2023/05/28 17:02:00","0.0","0.0","0.0","--","0.0","--","8.7","64.8","26.02","22.0","5.9","9","2023/05/28 12:00:00","4.6","26.6","27.6","28.3","28.5","28.5","28.6","26.6"
"29","1004.2","1005.4","1007.0","2023/05/29 00:01:00","1002.5","2023/05/29 17:35:00","27.0","29.9","2023/05/29 10:33:00","25.5","2023/05/29 04:54:00","24.9","88","73","2023/05/29 10:33:00","3.7","350","11.8","10","2023/05/29 19:26:00","T","0.3","T","2023/05/29 16:54:00","T","2023/05/29 16:54:00","1.6","11.9","14.64","15.2","-4.1","8","2023/05/29 11:00:00","9.2","27.0","27.8","28.3","28.5","28.5","28.8","26.8"
"30","999.9","1001.1","1003.0","2023/05/30 00:01:00","997.2","2023/05/30 16:31:00","27.1","28.5","2023/05/30 12:02:00","26.4","2023/05/30 01:16:00","24.6","86","79","2023/05/30 12:38:00","5.9","360","17.1","330","2023/05/30 14:01:00","0.0","0.0","0.0","--","0.0","--","0.8","6.0","14.34","10.0","-4.7","7","2023/05/30 13:00:00","9.4","26.6","27.4","28.0","28.3","28.5","28.8","26.9"
"31","998.1","999.3","999.4","2023/05/31 09:27:00","996.9","2023/05/31 03:00:00","26.8","27.7","2023/05/31 13:16:00","26.3","2023/05/31 07:32:00","24.6","87","83","2023/05/31 13:11:00","6.8","350","17.6","340","2023/05/31 11:38:00","T","0.1","T","2023/05/31 07:06:00","T","2023/05/31 07:06:00","0.6","4.5","9.26","10.4","4.1","5","2023/05/31 14:00:00","9.4","26.2","27.1","27.7","28.1","28.3","28.7","27.0"
