"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"17","1001.7","1011.5","1003.3","2023/06/17 22:12:00","1000.1","2023/06/17 01:50:00","27.2","32.2","2023/06/17 14:15:00","25.5","2023/06/17 17:22:00","25.1","89","64","2023/06/17 14:28:00","0.8","210","9.0","250","2023/06/17 15:19:00","8.0","4.0","1.5","2023/06/17 15:23:00","2.5","2023/06/17 04:41:00","0.5","3.7","8.89","12.8","-1.9","8","2023/06/17 12:00:00","9.6","28.3","27.9","28.2","29.1","29.1","28.0","28.3"
"18","1000.6","1010.4","1002.6","2023/06/18 10:02:00","998.6","2023/06/18 15:47:00","28.6","32.7","2023/06/18 14:06:00","25.7","2023/06/18 02:55:00","24.2","78","58","2023/06/18 16:54:00","1.1","200","6.0","180","2023/06/18 09:03:00","0.0","0.0","0.0","--","0.0","--","4.2","30.9","16.27","12.4","2.9","10","2023/06/18 12:00:00","9.0","28.4","28.0","28.2","29.1","29.1","27.9","28.3"
"19","998.9","1008.5","1001.1","2023/06/19 08:28:00","996.5","2023/06/19 15:57:00","29.5","34.2","2023/06/19 13:36:00","25.2","2023/06/19 04:13:00","23.6","71","52","2023/06/19 12:53:00","1.8","200","7.9","190","2023/06/19 11:54:00","0.0","0.0","0.0","--","0.0","--","8.8","64.8","24.88","12.6","6.4","13","2023/06/19 13:00:00","4.6","28.5","28.2","28.4","29.2","29.3","28.0","28.3"
"20","998.1","1007.8","999.4","2023/06/20 22:46:00","996.7","2023/06/20 15:57:00","29.9","33.5","2023/06/20 13:03:00","26.9","2023/06/20 04:30:00","24.4","73","56","2023/06/20 11:23:00","2.1","220","8.9","290","2023/06/20 14:29:00","0.0","0.0","0.0","--","0.0","--","8.4","61.8","23.83","19.2","5.4","10","2023/06/20 12:00:00","5.8","29.2","28.7","29.0","29.7","29.7","28.4","28.3"
"21","998.4","1008.1","999.6","2023/06/21 06:54:00","996.5","2023/06/21 16:10:00","29.8","32.9","2023/06/21 14:21:00","27.1","2023/06/21 05:20:00","24.4","73","60","2023/06/21 16:23:00","2.2","180","8.0","250","2023/06/21 15:16:00","0.0","0.0","0.0","--","0.0","--","5.9","43.4","19.74","20.0","4.7","10","2023/06/21 12:00:00","6.4","29.2","28.9","29.1","29.9","29.9","28.7","28.5"
"22","998.6","1008.3","1000.0","2023/06/22 22:44:00","997.0","2023/06/22 16:22:00","30.0","33.4","2023/06/22 12:24:00","27.1","2023/06/22 04:45:00","24.1","71","55","2023/06/22 11:38:00","1.9","210","8.2","250","2023/06/22 14:56:00","0.0","0.0","0.0","--","0.0","--","7.5","55.2","23.03","20.0","5.4","12","2023/06/22 13:00:00","7.2","29.3","29.0","29.3","30.0","30.0","28.8","28.6"
"23","999.2","1008.9","1000.7","2023/06/23 22:25:00","997.8","2023/06/23 15:01:00","29.8","33.1","2023/06/23 14:30:00","27.7","2023/06/23 05:03:00","24.0","72","56","2023/06/23 15:55:00","1.5","200","6.9","280","2023/06/23 11:05:00","0.0","0.0","0.0","--","0.0","--","6.2","45.6","20.79","14.2","5.0","10","2023/06/23 12:00:00","8.6","29.7","29.3","29.6","30.3","30.2","29.0","28.7"
"24","999.9","1009.6","1002.1","2023/06/24 22:14:00","997.9","2023/06/24 15:32:00","28.9","34.5","2023/06/24 12:34:00","25.9","2023/06/24 23:58:00","23.9","76","49","2023/06/24 11:58:00","1.3","200","8.3","260","2023/06/24 15:38:00","0.5","1.0","0.5","2023/06/24 18:55:00","0.5","2023/06/24 18:55:00","8.3","61.1","26.15","15.4","-5.1","13","2023/06/24 12:00:00","6.0","29.5","29.2","29.5","30.3","30.3","29.1","28.9"
"25","1000.5","1010.2","1002.0","2023/06/25 21:47:00","998.8","2023/06/25 16:38:00","29.1","33.5","2023/06/25 13:35:00","24.7","2023/06/25 04:21:00","22.5","68","49","2023/06/25 10:32:00","1.6","10","8.0","30","2023/06/25 16:47:00","0.0","0.0","0.0","--","0.0","--","9.6","70.7","24.64","20.0","5.0","13","2023/06/25 13:00:00","6.8","28.8","28.7","29.1","30.2","30.2","29.1","29.0"
"26","1000.4","1010.1","1002.4","2023/06/26 21:33:00","998.3","2023/06/26 15:01:00","29.5","33.9","2023/06/26 11:36:00","26.5","2023/06/26 23:42:00","23.9","73","52","2023/06/26 11:14:00","1.5","350","7.9","350","2023/06/26 14:01:00","T","0.5","T","2023/06/26 15:12:00","T","2023/06/26 15:12:00","7.3","53.8","24.60","15.0","-4.0","12","2023/06/26 13:00:00","6.0","29.4","29.1","29.4","30.2","30.2","29.1","29.0"
"27","1001.4","1011.1","1003.0","2023/06/27 20:28:00","1000.1","2023/06/27 16:09:00","29.2","32.8","2023/06/27 11:05:00","25.4","2023/06/27 05:16:00","23.8","73","58","2023/06/27 10:37:00","1.5","330","8.6","360","2023/06/27 13:35:00","0.0","0.0","0.0","--","0.0","--","8.0","58.9","23.29","16.2","6.6","11","2023/06/27 14:00:00","5.2","29.0","28.8","29.1","30.2","30.3","29.1","29.1"
"28","1001.0","1010.7","1002.8","2023/06/28 07:17:00","999.0","2023/06/28 17:07:00","29.9","32.6","2023/06/28 12:55:00","27.1","2023/06/28 04:48:00","24.0","71","58","2023/06/28 11:49:00","1.2","340","6.3","340","2023/06/28 13:42:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","11.89","14.4","2.0","7","2023/06/28 12:00:00","9.6","29.2","28.9","29.3","30.2","30.2","29.1","29.1"
"29","999.0","1008.7","1000.3","2023/06/29 18:32:00","996.7","2023/06/29 14:27:00","28.4","34.4","2023/06/29 13:18:00","24.3","2023/06/29 19:01:00","24.0","78","52","2023/06/29 14:40:00","1.0","240","11.9","200","2023/06/29 18:27:00","8.0","2.0","2.0","2023/06/29 18:49:00","5.0","2023/06/29 18:39:00","4.8","35.4","17.98","10.3","-3.3","10","2023/06/29 13:00:00","8.5","29.1","28.8","29.1","30.1","30.1","29.0","29.2"
"30","998.0","1007.8","999.1","2023/06/30 00:01:00","997.2","2023/06/30 04:51:00","27.3","32.6","2023/06/30 11:44:00","24.2","2023/06/30 01:17:00","24.7","87","61","2023/06/30 11:51:00","0.9","120","12.6","280","2023/06/30 13:25:00","11.5","1.4","7.5","2023/06/30 13:28:00","8.5","2023/06/30 13:28:00","3.8","28.0","16.13","13.6","-1.2","11","2023/06/30 12:00:00","8.2","28.3","28.3","28.6","29.8","29.9","28.8","29.2"
